customer_id,customer_name,store_id,product_id,ai_model_type,ai_model_id,ai_run_ts,sales_run_ts,ai_mae,sales_mae,ai_mape,sales_mape,ai_r2,sales_r2,ai_rmse,sales_rmse,ai_within_2,sales_within_2
5,Pruetts,105,24347,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 11:50:37.660441+00,0.6314,0.4858,0.5464,0.3742,0.1913,-3.0444,0.9152,0.8473,1.0000,1.0000
5,Pruetts,105,24348,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 12:04:22.673715+00,1.1746,1.2156,0.6792,0.5897,-2.0817,-0.5539,1.4117,1.6107,1.0000,1.0000
5,Pruetts,105,24349,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 12:05:10.628675+00,1.3311,1.4388,0.4290,0.7319,0.2098,-0.8936,1.5925,1.9656,1.0000,1.0000
5,Pruetts,105,24351,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:54:39.959414+00,1.6371,1.6425,0.7272,0.6181,0.2367,-0.1455,2.1674,2.1987,1.0000,1.0000
5,Pruetts,105,24353,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:51:59.413723+00,1.2405,1.9523,0.5293,1.0528,0.1111,-0.9937,1.5085,2.3385,1.0000,1.0000
5,Pruetts,105,24354,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-04 12:16:28.907716+00,1.3668,2.0823,0.4329,1.2534,0.1346,-0.8075,1.6793,2.5887,1.0000,1.0000
5,Pruetts,105,24358,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:55:00.843255+00,0.9295,2.0274,0.5646,1.2630,0.3527,-1.5664,1.2054,2.6558,1.0000,1.0000
5,Pruetts,105,24361,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 12:04:24.710562+00,0.8246,1.1589,0.3834,0.7319,0.3009,-0.8392,0.9405,1.4955,1.0000,1.0000
5,Pruetts,105,24367,stats,stats_high_5,2026-05-15 03:14:33.90967+00,2026-05-05 11:50:41.480562+00,5.4352,4.5915,2.1592,0.6771,-0.3462,-0.7932,7.6622,6.0035,1.0000,1.0000
5,Pruetts,105,24368,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-04-27 11:57:00.32083+00,2.1435,3.0614,0.3896,0.9442,0.0364,-2.1897,2.6668,4.3449,1.0000,1.0000
5,Pruetts,105,24369,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-04 12:16:34.035972+00,1.5004,2.2311,0.5432,0.9494,0.0917,-0.8554,1.8606,2.9408,1.0000,1.0000
5,Pruetts,105,24370,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 12:02:41.930318+00,0.8671,1.0615,0.4443,0.6968,0.4215,-0.5235,1.0175,1.3507,1.0000,1.0000
5,Pruetts,105,24371,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-04 12:16:33.393651+00,0.8064,0.6858,0.3257,0.3607,0.3994,-0.1470,0.9945,1.0296,1.0000,1.0000
5,Pruetts,105,24373,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 12:02:19.777288+00,1.0743,0.8185,0.4123,0.5345,-0.1647,-0.0122,1.2690,1.0555,1.0000,1.0000
5,Pruetts,105,24380,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:52:10.016242+00,2.3546,3.1945,0.7593,0.8253,0.1338,-0.6459,2.7571,3.9251,1.0000,1.0000
5,Pruetts,105,24381,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 12:00:19.814534+00,1.3788,2.2219,0.7738,1.1155,0.3492,-2.2954,1.7218,2.6850,1.0000,1.0000
5,Pruetts,105,24384,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-04 12:16:26.996905+00,1.0910,2.3489,0.5755,1.2321,0.1919,-1.6242,1.2406,2.7633,1.0000,1.0000
5,Pruetts,105,24409,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-05 12:00:31.025121+00,1.7689,1.6279,0.5097,1.0343,0.0367,-1.2965,2.0568,2.1325,1.0000,1.0000
5,Pruetts,105,24446,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3436,,0.7633,,-0.0422,,0.4495,,1.0000,
5,Pruetts,105,24448,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4275,,0.8342,,0.0697,,0.7997,,1.0000,
5,Pruetts,105,24449,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3696,,0.7067,,0.1040,,0.4421,,1.0000,
5,Pruetts,105,24450,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4011,,0.7890,,-0.0860,,0.5103,,1.0000,
5,Pruetts,105,24451,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6946,,0.5748,,0.0585,,0.8338,,1.0000,
5,Pruetts,105,24484,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3957,,0.5857,,0.2023,,0.4688,,1.0000,
5,Pruetts,105,24485,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4729,,0.7483,,-0.2337,,0.6445,,1.0000,
5,Pruetts,105,24487,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3746,,0.7920,,0.0631,,0.6135,,1.0000,
5,Pruetts,105,24488,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4761,,0.5750,,0.2197,,0.5500,,1.0000,
5,Pruetts,105,24492,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4575,,0.7570,,0.0367,,0.7807,,1.0000,
5,Pruetts,105,24494,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3136,,0.8260,,-0.0758,,0.3972,,1.0000,
5,Pruetts,105,24497,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6418,,0.5234,,0.1125,,0.8512,,1.0000,
5,Pruetts,105,24500,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2268,,0.8500,,-0.2398,,0.2868,,1.0000,
5,Pruetts,105,24504,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5825,,0.4915,,0.3028,,0.6820,,1.0000,
5,Pruetts,105,24505,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4107,,0.6621,,0.1137,,0.4942,,1.0000,
5,Pruetts,105,24506,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2125,,0.8100,,-0.1044,,0.2707,,1.0000,
5,Pruetts,105,24508,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3429,,0.7700,,-0.1467,,0.4101,,1.0000,
5,Pruetts,105,24510,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2229,,0.8600,,-0.0369,,0.3149,,1.0000,
5,Pruetts,105,24516,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2061,,,,,,0.2270,,1.0000,
5,Pruetts,105,24519,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4132,,0.6221,,0.1203,,0.4923,,1.0000,
5,Pruetts,105,24520,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3793,,0.7425,,0.0825,,0.5344,,1.0000,
5,Pruetts,105,24523,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6071,,0.3801,,0.3406,,0.7268,,1.0000,
5,Pruetts,105,24524,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2393,,0.8700,,-0.0155,,0.3526,,1.0000,
5,Pruetts,105,24526,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5296,,0.6589,,-0.2053,,0.6596,,1.0000,
5,Pruetts,105,24529,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4400,,0.6990,,-0.0939,,0.5122,,1.0000,
5,Pruetts,105,24531,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3943,,0.7375,,0.0820,,0.5156,,1.0000,
5,Pruetts,105,24541,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2900,,0.8588,,0.0060,,0.4656,,1.0000,
5,Pruetts,105,24552,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2993,,0.7900,,-0.2734,,0.3490,,1.0000,
5,Pruetts,105,24565,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1696,,0.8950,,-0.0547,,0.2645,,1.0000,
5,Pruetts,105,24570,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1957,,0.8500,,-0.5885,,0.2339,,1.0000,
5,Pruetts,105,24571,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6211,,0.5325,,0.1758,,0.8523,,1.0000,
5,Pruetts,105,24609,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4254,,0.7467,,-0.0270,,0.5157,,1.0000,
5,Pruetts,105,24610,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4257,,0.5537,,-0.0571,,0.4645,,1.0000,
5,Pruetts,105,24630,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.8057,,0.3369,,0.3478,,0.9421,,1.0000,
5,Pruetts,105,24631,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6014,,0.3660,,-0.6825,,0.6352,,1.0000,
5,Pruetts,105,24634,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.7729,,0.3151,,-0.1209,,0.9354,,1.0000,
5,Pruetts,105,24635,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5636,,0.3878,,0.3644,,0.6561,,1.0000,
5,Pruetts,105,24640,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3564,,0.7287,,0.0383,,0.4580,,1.0000,
5,Pruetts,105,24642,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5639,,0.5598,,0.3100,,0.7188,,1.0000,
5,Pruetts,105,24652,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3636,,0.8275,,-0.2721,,0.4610,,1.0000,
5,Pruetts,105,24654,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4464,,0.7062,,-0.2438,,0.5209,,1.0000,
5,Pruetts,105,24655,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5404,,0.4350,,0.1077,,0.6357,,1.0000,
5,Pruetts,105,24661,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1732,,0.8700,,-0.4314,,0.2220,,1.0000,
5,Pruetts,105,24662,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2261,,0.9050,,0.0222,,0.4354,,1.0000,
5,Pruetts,105,24667,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3093,,0.7975,,-0.1184,,0.3701,,1.0000,
5,Pruetts,105,24684,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2418,,0.8400,,-0.3393,,0.2980,,1.0000,
5,Pruetts,105,24688,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2829,,0.7967,,-0.1714,,0.3348,,1.0000,
5,Pruetts,105,24689,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4118,,0.7040,,-0.3602,,0.4467,,1.0000,
5,Pruetts,105,24691,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5132,,0.3740,,0.0278,,0.5489,,1.0000,
5,Pruetts,105,24728,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3911,,0.7840,,-0.0691,,0.5063,,1.0000,
5,Pruetts,105,24729,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1964,,0.8250,,-0.0822,,0.2679,,1.0000,
5,Pruetts,105,24731,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2071,,0.7200,,0.0156,,0.2555,,1.0000,
5,Pruetts,105,24732,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2000,,0.8800,,-0.7331,,0.2443,,1.0000,
5,Pruetts,105,24733,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1596,,0.8400,,-0.2877,,0.2106,,1.0000,
5,Pruetts,105,24745,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2025-08-31 15:26:04.978484+00,0.4768,0.8700,0.4980,0.5458,-0.5956,-1.0702,0.4838,1.1099,1.0000,1.0000
5,Pruetts,105,24746,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2025-10-14 15:35:52.875492+00,0.7668,1.0987,0.3710,0.5996,-0.5262,-0.1247,0.7991,1.3347,1.0000,1.0000
5,Pruetts,105,24747,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2025-10-14 15:34:02.337252+00,0.2711,0.7321,0.7900,0.5076,-0.4318,-0.2802,0.3082,1.0329,1.0000,1.0000
5,Pruetts,105,24748,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2025-09-29 16:30:35.346278+00,0.4257,0.7071,0.4550,0.5193,0.4116,-0.1905,0.6265,0.9294,1.0000,1.0000
5,Pruetts,105,24779,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4775,,0.5660,,0.1584,,0.6642,,1.0000,
5,Pruetts,105,24780,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4554,,0.7092,,-0.0667,,0.6389,,1.0000,
5,Pruetts,105,24781,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3918,,0.6887,,-0.1072,,0.4914,,1.0000,
5,Pruetts,105,24789,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6025,,0.3444,,-0.0002,,0.6730,,1.0000,
5,Pruetts,105,24790,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4229,,0.6890,,-0.0730,,0.5072,,1.0000,
5,Pruetts,105,24791,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5736,,0.3389,,0.2302,,0.7227,,1.0000,
5,Pruetts,105,24793,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.7054,,0.5633,,-0.0933,,0.8139,,1.0000,
5,Pruetts,105,24794,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5154,,0.4902,,0.3270,,0.6392,,1.0000,
5,Pruetts,105,24795,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,1.1275,,0.4104,,0.0512,,1.2843,,1.0000,
5,Pruetts,105,24801,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4800,,0.7233,,-0.0516,,0.6633,,1.0000,
5,Pruetts,105,24805,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2086,,0.8500,,-0.7296,,0.2441,,1.0000,
5,Pruetts,105,24807,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,1.0279,,0.5821,,-0.0610,,1.5934,,1.0000,
5,Pruetts,105,24809,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3518,,,,,,0.3685,,1.0000,
5,Pruetts,105,24821,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3125,,0.7340,,0.0414,,0.3750,,1.0000,
5,Pruetts,105,24824,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4375,,0.8000,,0.0016,,0.6874,,1.0000,
5,Pruetts,105,24885,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:52:56.252989+00,2.5833,4.5454,0.9174,0.9263,0.2827,-0.2679,3.1164,5.7406,1.0000,1.0000
5,Pruetts,105,24886,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,,1.8957,,0.4586,,0.1222,,2.3675,,1.0000,
5,Pruetts,105,24891,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4600,,0.8087,,-0.0024,,0.6346,,1.0000,
5,Pruetts,105,24895,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.7061,,0.6544,,0.1606,,1.2365,,1.0000,
5,Pruetts,105,24906,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:25:50.811268+00,2.4663,3.7341,0.2762,0.4615,0.0693,-0.9592,3.1472,4.6696,0.4583,0.3625
5,Pruetts,105,24908,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:21:53.76449+00,2.4582,1.6002,0.4025,0.3599,0.0494,-0.4768,2.9908,2.1891,0.4643,0.6977
5,Pruetts,105,24915,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-06 11:27:45.815036+00,1.3196,1.7756,0.4252,0.5921,0.3157,-0.5861,1.6121,2.4138,0.7857,0.6667
5,Pruetts,105,24916,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,1.2161,,0.3845,,0.3463,,1.4949,,0.8214,
5,Pruetts,105,24923,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-06 11:24:03.765983+00,1.3957,1.8143,0.3383,0.4674,0.4271,-0.3791,1.6312,2.3764,0.7500,0.6104
5,Pruetts,105,24924,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,,2.0429,,0.6867,,0.2642,,2.4934,,0.5000,
5,Pruetts,105,24931,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:26:36.16196+00,1.6839,1.4224,0.5661,1.0113,-0.2030,-0.7641,2.0816,1.7497,0.6429,0.6863
5,Pruetts,105,24932,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-06 11:18:28.248018+00,0.7475,0.7260,0.3294,0.6188,-0.0507,-1.8725,0.8709,0.9268,1.0000,0.9762
5,Pruetts,105,24944,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-03-13 20:28:36.913689+00,1.3993,1.6752,0.4225,0.8359,-2.6043,-0.2673,1.5742,2.0545,0.7857,0.6957
5,Pruetts,105,24945,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:25:09.561604+00,0.8000,2.7148,0.6331,1.3753,-0.2069,-0.5326,0.8391,3.3262,1.0000,0.4400
5,Pruetts,105,24950,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-02-22 17:28:30.580661+00,,1.9913,,0.6286,,0.0540,,2.4027,,0.5652
5,Pruetts,105,24955,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:21:49.223123+00,2.6358,3.9123,0.3440,0.5559,0.0913,-0.5307,3.3114,4.7798,0.4583,0.3253
5,Pruetts,105,24956,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:29:33.627883+00,2.6475,3.9270,0.5156,0.3978,0.2550,-1.1720,3.5627,4.9553,0.5000,0.3659
5,Pruetts,105,24962,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:21:10.24022+00,1.5263,2.4454,0.6094,0.6191,0.1549,-0.5694,1.9215,3.0741,0.6667,0.4634
5,Pruetts,105,24971,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.0954,,,,,,0.1249,,1.0000,
5,Pruetts,105,25011,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-03 10:38:33.767871+00,2.7311,4.0422,0.5899,0.6852,0.0469,-0.7958,3.1023,5.1150,0.2105,0.3291
5,Pruetts,105,25017,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:19:45.235763+00,3.1826,5.5309,0.5652,1.3096,0.2772,-1.9576,4.2233,7.1837,0.3478,0.2840
5,Pruetts,105,25020,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:21:36.900017+00,2.1533,3.1070,0.5720,0.7399,0.2765,-0.5512,2.9097,4.1698,0.5714,0.4324
5,Pruetts,105,25045,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-04 10:56:05.537366+00,0.8454,1.1363,0.4009,1.3014,0.0845,-1.8715,1.2074,1.7913,0.9643,0.8947
5,Pruetts,105,25047,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6514,,0.8071,,-0.0136,,1.0933,,0.9286,
5,Pruetts,105,25104,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-09 11:44:22.16949+00,1.6817,2.0252,0.4813,0.5142,0.0990,-0.5679,2.0176,2.7898,1.0000,1.0000
5,Pruetts,105,25138,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:32:40.2221+00,1.4183,2.1155,0.6219,0.5834,0.0500,-0.5432,1.6446,2.8149,1.0000,1.0000
5,Pruetts,105,25145,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2026-05-03 10:40:07.75186+00,0.7464,1.1712,0.2907,0.5562,0.4885,-0.1099,0.9486,1.7121,1.0000,1.0000
5,Pruetts,105,25267,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5393,,0.7104,,0.1204,,0.8060,,1.0000,
5,Pruetts,105,25269,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1936,,0.8850,,-0.1326,,0.2741,,1.0000,
5,Pruetts,105,25308,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,1.0050,,0.4076,,0.2478,,1.1573,,1.0000,
5,Pruetts,105,25482,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 11:48:56.568152+00,2.1154,3.2501,0.8875,0.5646,0.0335,-0.6102,2.6594,4.2379,1.0000,1.0000
5,Pruetts,105,25485,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,,,,,,,,,,,
5,Pruetts,105,25536,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-04-27 11:57:43.769554+00,3.2343,2.4842,0.5976,0.6591,0.3144,-0.4720,4.5560,3.2096,1.0000,1.0000
5,Pruetts,105,25716,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-06 11:28:45.637345+00,0.6886,0.6656,0.3078,0.3810,-0.3083,-0.2287,0.7751,0.9204,1.0000,1.0000
5,Pruetts,105,25727,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-05 12:02:52.07023+00,4.0083,3.5508,0.8128,0.6882,-1.9696,-0.2904,5.3226,4.2661,1.0000,1.0000
5,Pruetts,105,25728,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-05-04 12:16:28.603665+00,1.5725,1.9915,0.4149,0.8718,0.0486,-1.1734,1.9894,2.5673,1.0000,1.0000
5,Pruetts,105,25787,stats,stats_medium_5,2026-05-13 15:58:29.345678+00,2026-04-26 11:42:37.152203+00,0.9681,1.7587,0.4523,0.9927,0.3204,-0.6539,1.1737,2.3178,1.0000,1.0000
5,Pruetts,105,25788,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5136,,0.4206,,0.1193,,0.5796,,1.0000,
5,Pruetts,105,25789,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2318,,0.8133,,0.0104,,0.3077,,1.0000,
5,Pruetts,105,25790,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3211,,0.7600,,-0.3309,,0.3568,,1.0000,
5,Pruetts,105,25791,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3725,,0.7738,,-0.0820,,0.4858,,1.0000,
5,Pruetts,105,25792,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6618,,0.3333,,0.0371,,0.7638,,1.0000,
5,Pruetts,105,25793,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5089,,0.6443,,0.0865,,0.6368,,1.0000,
5,Pruetts,105,25801,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5207,,0.6400,,-0.3221,,0.5631,,1.0000,
5,Pruetts,105,25802,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6443,,0.4039,,-0.0547,,0.6959,,1.0000,
5,Pruetts,105,25804,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3654,,0.7750,,0.0080,,0.4877,,1.0000,
5,Pruetts,105,25806,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.8029,,0.4245,,0.3627,,0.9622,,1.0000,
5,Pruetts,105,25807,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3139,,0.6750,,-0.6668,,0.3325,,1.0000,
5,Pruetts,105,25810,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3514,,0.9000,,-0.5144,,0.4568,,1.0000,
5,Pruetts,105,25812,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4714,,0.6980,,-0.2006,,0.5366,,1.0000,
5,Pruetts,105,25856,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.8711,,0.3588,,0.1337,,1.0533,,1.0000,
5,Pruetts,105,25857,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6132,,0.3473,,0.0871,,0.6985,,1.0000,
5,Pruetts,105,25859,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.8789,,0.3133,,-0.4548,,1.2916,,1.0000,
5,Pruetts,105,25860,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6968,,0.4000,,-0.0005,,0.8633,,1.0000,
5,Pruetts,105,25862,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5386,,0.5933,,0.1647,,0.6681,,1.0000,
5,Pruetts,105,25863,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4279,,0.6200,,-0.0136,,0.4930,,1.0000,
5,Pruetts,105,25867,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3764,,0.7800,,-0.1225,,0.4347,,1.0000,
5,Pruetts,105,25869,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5643,,0.4508,,0.1728,,0.6585,,1.0000,
5,Pruetts,105,25870,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6679,,0.3600,,-0.4674,,0.7135,,1.0000,
5,Pruetts,105,25877,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3907,,0.6640,,-0.1869,,0.4173,,1.0000,
5,Pruetts,105,25878,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5993,,0.5710,,0.1376,,0.6797,,1.0000,
5,Pruetts,105,26005,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2024-10-28 06:20:55.11007+00,1.2418,1.0154,0.4271,0.5703,0.2822,-0.0185,1.6088,1.3494,1.0000,1.0000
5,Pruetts,105,26033,stats,stats_low_5,2026-05-13 17:05:36.415651+00,2024-09-18 06:26:42.221988+00,0.6507,0.6382,0.3949,0.4483,0.2911,-1.3871,0.8224,1.0521,1.0000,1.0000
5,Pruetts,105,26055,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2836,,0.8067,,-0.1967,,0.3383,,1.0000,
5,Pruetts,105,26056,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4082,,0.7400,,-0.0787,,0.5086,,1.0000,
5,Pruetts,105,26057,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2236,,0.8750,,0.0129,,0.3477,,1.0000,
5,Pruetts,105,26058,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.4396,,0.4114,,0.3653,,0.5308,,1.0000,
5,Pruetts,105,26059,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2854,,0.8450,,-0.0254,,0.4459,,1.0000,
5,Pruetts,105,26088,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3714,,0.7983,,-0.1835,,0.4790,,1.0000,
5,Pruetts,105,26089,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.3025,,0.8575,,-0.1346,,0.4354,,1.0000,
5,Pruetts,105,26092,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.8761,,0.5530,,-0.1601,,1.2017,,1.0000,
5,Pruetts,105,26093,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.6968,,0.6237,,0.0256,,1.0693,,1.0000,
5,Pruetts,105,26097,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.2011,,0.8450,,-0.0943,,0.2694,,1.0000,
5,Pruetts,105,26106,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.1254,,,,,,0.1360,,1.0000,
5,Pruetts,105,26107,stats,stats_low_5,2026-05-13 17:05:36.415651+00,,0.5711,,0.6813,,0.0804,,0.9735,,1.0000,
